exchange,coin,time,open,high,low,close,volumeto
Bittrex,STRAT,2017-09-09 05:30:00,0.0013210000000000001,0.0013390000000000001,0.00128,0.00132,540.57
Bittrex,STRAT,2017-09-10 05:30:00,0.00132,0.001448,0.0013130000000000001,0.001373,1333.15
Bittrex,STRAT,2017-09-11 05:30:00,0.001373,0.0014,0.001303,0.00133,697.13
Bittrex,STRAT,2017-09-12 05:30:00,0.00133,0.001394,0.001276,0.001328,1322.25
Bittrex,STRAT,2017-09-13 05:30:00,0.001328,0.001335,0.00119,0.0012900000000000001,1107.12
Bittrex,STRAT,2017-09-14 05:30:00,0.0012900000000000001,0.001302,0.001109,0.001174,1120.4
Bittrex,STRAT,2017-09-15 05:30:00,0.001174,0.00125,0.0010140000000000001,0.001245,1191.4
Bittrex,STRAT,2017-09-16 05:30:00,0.001245,0.00128,0.001135,0.00118,636.79
Bittrex,STRAT,2017-09-17 05:30:00,0.00118,0.0012439999999999999,0.001153,0.001196,447.12
Bittrex,STRAT,2017-09-18 05:30:00,0.001196,0.001429,0.00116,0.0013130000000000001,1947.54
Bittrex,STRAT,2017-09-19 05:30:00,0.0013130000000000001,0.00135,0.001219,0.0012380000000000002,1322.99
Bittrex,STRAT,2017-09-20 05:30:00,0.0012380000000000002,0.001355,0.001192,0.001219,1271.4
Bittrex,STRAT,2017-09-21 05:30:00,0.001219,0.0012259999999999999,0.0010710000000000001,0.001115,1018.69
Bittrex,STRAT,2017-09-22 05:30:00,0.001115,0.001132,0.001066,0.001084,562.71
Bittrex,STRAT,2017-09-23 05:30:00,0.001084,0.0011359999999999999,0.001078,0.001118,407.61
Bittrex,STRAT,2017-09-24 05:30:00,0.001118,0.001118,0.00107,0.001086,345.47
Bittrex,STRAT,2017-09-25 05:30:00,0.001086,0.00109,0.001025,0.001075,669.57
Bittrex,STRAT,2017-09-26 05:30:00,0.001075,0.001157,0.001059,0.001126,948.67
Bittrex,STRAT,2017-09-27 05:30:00,0.001126,0.001163,0.001098,0.0011300000000000001,978.0
Bittrex,STRAT,2017-09-28 05:30:00,0.0011300000000000001,0.001214,0.001117,0.001139,1144.84
Bittrex,STRAT,2017-09-29 05:30:00,0.001139,0.001164,0.0010539999999999998,0.0010710000000000001,1069.3
Bittrex,STRAT,2017-09-30 05:30:00,0.0010710000000000001,0.00109,0.001018,0.001021,797.75
Bittrex,STRAT,2017-10-01 05:30:00,0.001021,0.00105,0.0009094,0.0009390000000000001,1136.94
Bittrex,STRAT,2017-10-02 05:30:00,0.0009390000000000001,0.00098,0.00085,0.0008851000000000001,1176.99
Bittrex,STRAT,2017-10-03 05:30:00,0.0008851000000000001,0.0009454000000000001,0.0007777999999999999,0.0008806,1787.28
Bittrex,STRAT,2017-10-04 05:30:00,0.0008806,0.0009480000000000001,0.0008315,0.0008607000000000002,1007.74
Bittrex,STRAT,2017-10-05 05:30:00,0.0008607000000000002,0.0008851000000000001,0.0008052,0.0008209,450.68
Bittrex,STRAT,2017-10-06 05:30:00,0.0008209,0.0008849999999999999,0.0008209,0.00084,432.96
Bittrex,STRAT,2017-10-07 05:30:00,0.00084,0.00093,0.00081,0.000872,903.59
Bittrex,STRAT,2017-10-08 05:30:00,0.000872,0.000935,0.0007379999999999999,0.0007631000000000001,1155.16
Bittrex,STRAT,2017-10-09 05:30:00,0.0007631000000000001,0.0008124,0.0006498999999999999,0.0007029,882.81
Bittrex,STRAT,2017-10-10 05:30:00,0.0007029,0.0007417000000000001,0.0006768,0.0007136,549.02
Bittrex,STRAT,2017-10-11 05:30:00,0.0007136,0.0007542000000000001,0.000685,0.0007267,504.0
Bittrex,STRAT,2017-10-12 05:30:00,0.0007267,0.00073,0.0005751,0.0005769999999999999,830.05
Bittrex,STRAT,2017-10-13 05:30:00,0.0005769999999999999,0.0005977,0.000521,0.000552,696.3
Bittrex,STRAT,2017-10-14 05:30:00,0.000552,0.0005547999999999999,0.0004675,0.0004898,583.66
Bittrex,STRAT,2017-10-15 05:30:00,0.0004898,0.000556,0.0004846,0.00053,381.78
Bittrex,STRAT,2017-10-16 05:30:00,0.0005227000000000001,0.0005487000000000001,0.0005,0.0005143,411.48
Bittrex,STRAT,2017-10-17 05:30:00,0.0005143,0.0005495,0.0005005,0.0005457999999999999,386.26
Bittrex,STRAT,2017-10-18 05:30:00,0.0005457999999999999,0.000646,0.0005272,0.0005779,1206.61
Bittrex,STRAT,2017-10-19 05:30:00,0.0005779,0.0006013,0.00053,0.000541,471.54
Bittrex,STRAT,2017-10-20 05:30:00,0.000541,0.0005951000000000001,0.00048300000000000003,0.0004963999999999999,564.01
Bittrex,STRAT,2017-10-21 05:30:00,0.0004963999999999999,0.0005313,0.0004333,0.000504,407.34
Bittrex,STRAT,2017-10-22 05:30:00,0.000504,0.0005845,0.0004806,0.0005263999999999999,731.1
Bittrex,STRAT,2017-10-23 05:30:00,0.0005263999999999999,0.0006707999999999999,0.0005145,0.0005667999999999999,2130.07
Bittrex,STRAT,2017-10-24 05:30:00,0.0005667999999999999,0.0007343,0.0005539,0.000728,1766.97
Bittrex,STRAT,2017-10-25 05:30:00,0.000728,0.0008990000000000001,0.0006939,0.0008616,2965.15
Bittrex,STRAT,2017-10-26 05:30:00,0.0008616,0.0008845000000000001,0.000665,0.00075,3158.82
Bittrex,STRAT,2017-10-27 05:30:00,0.00075,0.0008300000000000001,0.0007049,0.0007699,1349.2
Bittrex,STRAT,2017-10-28 05:30:00,0.0007699,0.00081,0.000726,0.000743,846.21
Bittrex,STRAT,2017-10-29 05:30:00,0.000743,0.000778,0.00063,0.0006600999999999999,1220.43
Bittrex,STRAT,2017-10-30 05:30:00,0.0006600999999999999,0.0007394999999999999,0.0006098,0.0006182000000000001,1230.65
Bittrex,STRAT,2017-10-31 05:30:00,0.0006182000000000001,0.0006244,0.000515,0.0005200000000000001,1146.66
Bittrex,STRAT,2017-11-01 05:30:00,0.0005200000000000001,0.0005344,0.00045069999999999995,0.0004508,746.62
Bittrex,STRAT,2017-11-02 05:30:00,0.0004508,0.00047000000000000004,0.00033510000000000007,0.00040469999999999997,1707.69
Bittrex,STRAT,2017-11-03 05:30:00,0.00040469999999999997,0.0004651,0.0003665,0.0004345,736.6
Bittrex,STRAT,2017-11-04 05:30:00,0.0004345,0.0004548,0.00039139999999999997,0.00040480000000000003,478.77
Bittrex,STRAT,2017-11-05 05:30:00,0.00040480000000000003,0.0004273,0.0003803,0.0004101,358.81
Bittrex,STRAT,2017-11-06 05:30:00,0.0004101,0.0004473,0.0004,0.00043339999999999996,436.77
Bittrex,STRAT,2017-11-07 05:30:00,0.00043339999999999996,0.00043339999999999996,0.00041,0.0004216,206.15
Bittrex,STRAT,2017-11-08 05:30:00,0.0004216,0.000533,0.0003803,0.00047000000000000004,1194.11
Bittrex,STRAT,2017-11-09 05:30:00,0.00047000000000000004,0.0005444,0.00047000000000000004,0.000524,756.93
Bittrex,STRAT,2017-11-10 05:30:00,0.000524,0.00053,0.0004605,0.00048300000000000003,678.94
Bittrex,STRAT,2017-11-11 05:30:00,0.00048300000000000003,0.0005268,0.0004713,0.0005199,405.96
Bittrex,STRAT,2017-11-12 05:30:00,0.0005199,0.000528,0.0004705,0.000488,610.4
Bittrex,STRAT,2017-11-13 05:30:00,0.000488,0.000522,0.00048049999999999997,0.0004968,400.41
Bittrex,STRAT,2017-11-14 05:30:00,0.0004968,0.0005652,0.0004885,0.0005497999999999999,892.1
Bittrex,STRAT,2017-11-15 05:30:00,0.0005497999999999999,0.0005673,0.0004835,0.0005131000000000001,779.75
Bittrex,STRAT,2017-11-16 05:30:00,0.0005131000000000001,0.0005218,0.00040300000000000004,0.00042300000000000004,604.31
Bittrex,STRAT,2017-11-17 05:30:00,0.00042300000000000004,0.0004556,0.0004065,0.0004399,355.85
Bittrex,STRAT,2017-11-18 05:30:00,0.0004399,0.0004569,0.0004277,0.000449,337.46
Bittrex,STRAT,2017-11-19 05:30:00,0.000449,0.00048600000000000005,0.00042,0.0004315,580.62
Bittrex,STRAT,2017-11-20 05:30:00,0.0004315,0.0004447,0.0004149,0.00042219999999999996,330.44
Bittrex,STRAT,2017-11-21 05:30:00,0.00042219999999999996,0.0004678,0.00041449999999999994,0.00042560000000000005,575.92
Bittrex,STRAT,2017-11-22 05:30:00,0.00042560000000000005,0.00045700000000000005,0.00042219999999999996,0.0004524,429.92
Bittrex,STRAT,2017-11-23 05:30:00,0.0004524,0.0005234,0.0004524,0.0004979,1228.02
Bittrex,STRAT,2017-11-24 05:30:00,0.0004979,0.0005269999999999999,0.0004668,0.000519,754.29
Bittrex,STRAT,2017-11-25 05:30:00,0.000519,0.0005688,0.0005139999999999999,0.0005434,1341.22
Bittrex,STRAT,2017-11-26 05:30:00,0.0005434,0.0005525,0.0004738,0.000487,838.96
Bittrex,STRAT,2017-11-27 05:30:00,0.000487,0.000559,0.00047000000000000004,0.000551,1148.84
Bittrex,STRAT,2017-11-28 05:30:00,0.000551,0.00065,0.0005075,0.00065,2235.05
Bittrex,STRAT,2017-11-29 05:30:00,0.00065,0.0006752,0.00048120000000000004,0.00049,2539.05
Bittrex,STRAT,2017-11-30 05:30:00,0.00049,0.0005853,0.0004885,0.00053,1122.91
Bittrex,STRAT,2017-12-01 05:30:00,0.00053,0.0005593999999999999,0.0005112,0.0005194,609.89
Bittrex,STRAT,2017-12-02 05:30:00,0.0005194,0.000556,0.000515,0.0005398,650.91
Bittrex,STRAT,2017-12-03 05:30:00,0.0005398,0.000592,0.0005303,0.0005421,859.36
Bittrex,STRAT,2017-12-04 05:30:00,0.0005421,0.0006498999999999999,0.0005375,0.0006450000000000001,1518.92
Bittrex,STRAT,2017-12-05 05:30:00,0.0006450000000000001,0.0006938,0.0006101,0.0006325,1969.79
Bittrex,STRAT,2017-12-06 05:30:00,0.0006325,0.0006421,0.0005274,0.0005497000000000001,2130.83
Bittrex,STRAT,2017-12-07 05:30:00,0.0005497000000000001,0.0007994,0.000482,0.000515,6350.6
Bittrex,STRAT,2017-12-08 05:30:00,0.000515,0.0006977999999999999,0.00043,0.0005537000000000001,2490.52
Bittrex,STRAT,2017-12-09 05:30:00,0.0005537000000000001,0.0006548999999999999,0.000544,0.0006126,1573.85
Bittrex,STRAT,2017-12-10 05:30:00,0.0006126,0.000687,0.0005187999999999999,0.000599,1914.13
Bittrex,STRAT,2017-12-11 05:30:00,0.000599,0.0006867,0.0005553,0.0006405,2553.52
Bittrex,STRAT,2017-12-12 05:30:00,0.0006405,0.000678,0.0005662000000000001,0.0005857,2056.03
Bittrex,STRAT,2017-12-13 05:30:00,0.0005857,0.0005947,0.000547,0.0005822000000000001,1188.05
Bittrex,STRAT,2017-12-14 05:30:00,0.0005822000000000001,0.000615,0.0005552,0.0005916000000000001,1279.56
Bittrex,STRAT,2017-12-15 05:30:00,0.0005916000000000001,0.0005928,0.00048610000000000005,0.0005603,1179.53
Bittrex,STRAT,2017-12-16 05:30:00,0.0005603,0.0005971,0.0005017,0.0005513,1234.34
Bittrex,STRAT,2017-12-17 05:30:00,0.0005513,0.0006219999999999999,0.000528,0.0005803,1802.33
Bittrex,STRAT,2017-12-18 05:30:00,0.0005803,0.0007705,0.0005731,0.0006657999999999999,4139.19
Bittrex,STRAT,2017-12-19 05:30:00,0.0006657999999999999,0.000726,0.000627,0.0006839,2757.11
Bittrex,STRAT,2017-12-20 05:30:00,0.0006839,0.0007,0.0006161000000000001,0.000682,1760.24
Bittrex,STRAT,2017-12-21 05:30:00,0.000682,0.0008499,0.000677,0.0008287,4060.2
Bittrex,STRAT,2017-12-22 05:30:00,0.0008287,0.0008380000000000001,0.0006467,0.0007281000000000001,2300.51
Bittrex,STRAT,2017-12-23 05:30:00,0.0007281000000000001,0.001046,0.0007070000000000001,0.00093,4005.57
Bittrex,STRAT,2017-12-24 05:30:00,0.00093,0.0011,0.0008673999999999999,0.001036,3770.95
Bittrex,STRAT,2017-12-25 05:30:00,0.001036,0.001185,0.0009765,0.001099,2853.31
Bittrex,STRAT,2017-12-26 05:30:00,0.001099,0.00115,0.0008556000000000001,0.0009449999999999999,2917.67
Bittrex,STRAT,2017-12-27 05:30:00,0.0009449999999999999,0.0009670999999999999,0.0008372999999999999,0.0008882,1543.9
Bittrex,STRAT,2017-12-28 05:30:00,0.0008882,0.001049,0.0008044,0.0009889,2315.32
Bittrex,STRAT,2017-12-29 05:30:00,0.0009889,0.001085,0.0009639,0.001047,1646.34
Bittrex,STRAT,2017-12-30 05:30:00,0.001047,0.001073,0.000975,0.0010019999999999999,1293.51
Bittrex,STRAT,2017-12-31 05:30:00,0.0010019999999999999,0.00105,0.0009657,0.001001,988.52
Bittrex,STRAT,2018-01-01 05:30:00,0.001001,0.001258,0.0009915,0.001161,2980.56
Bittrex,STRAT,2018-01-02 05:30:00,0.001167,0.00121,0.000944,0.001083,2282.52
Bittrex,STRAT,2018-01-03 05:30:00,0.001083,0.001158,0.0009701,0.0011,1766.92
Bittrex,STRAT,2018-01-04 05:30:00,0.0011,0.001192,0.0010220000000000001,0.001052,2026.98
Bittrex,STRAT,2018-01-05 05:30:00,0.001052,0.001082,0.0008619999999999999,0.000886,1812.25
Bittrex,STRAT,2018-01-06 05:30:00,0.000886,0.0010199999999999999,0.00088,0.0009404,1186.99
Bittrex,STRAT,2018-01-07 05:30:00,0.0009404,0.0010810000000000001,0.0009271,0.001045,1130.21
Bittrex,STRAT,2018-01-08 05:30:00,0.001045,0.0014939999999999999,0.001041,0.001475,5007.09
Bittrex,STRAT,2018-01-09 05:30:00,0.001475,0.001478,0.0013039999999999998,0.001335,2005.88
Bittrex,STRAT,2018-01-10 05:30:00,0.001335,0.001381,0.00125,0.00128,1267.46
Bittrex,STRAT,2018-01-11 05:30:00,0.00128,0.0012929999999999999,0.001113,0.0011949999999999999,1404.0
Bittrex,STRAT,2018-01-12 05:30:00,0.0011949999999999999,0.0014470000000000002,0.00118,0.00134,1179.75
Bittrex,STRAT,2018-01-13 05:30:00,0.00134,0.0014470000000000002,0.001281,0.001392,725.21
Bittrex,STRAT,2018-01-14 05:30:00,0.001392,0.001465,0.001307,0.001448,936.96
Bittrex,STRAT,2018-01-15 05:30:00,0.001448,0.001611,0.001397,0.001527,2549.6
Bittrex,STRAT,2018-01-16 05:30:00,0.001527,0.001527,0.00115,0.001314,1976.37
Bittrex,STRAT,2018-01-17 05:30:00,0.001314,0.001356,0.001121,0.001334,1384.56
Bittrex,STRAT,2018-01-18 05:30:00,0.001334,0.001376,0.001257,0.001284,1071.71
Bittrex,STRAT,2018-01-19 05:30:00,0.001284,0.00135,0.001255,0.0012900000000000001,652.95
Bittrex,STRAT,2018-01-20 05:30:00,0.0012900000000000001,0.001338,0.001202,0.001253,799.37
Bittrex,STRAT,2018-01-21 05:30:00,0.001253,0.001267,0.001137,0.001164,672.37
Bittrex,STRAT,2018-01-22 05:30:00,0.001164,0.0012029999999999999,0.00105,0.001084,851.99
Bittrex,STRAT,2018-01-23 05:30:00,0.001084,0.001179,0.00106,0.00115,722.61
Bittrex,STRAT,2018-01-24 05:30:00,0.00115,0.0011539999999999999,0.0010949999999999998,0.001124,416.89
Bittrex,STRAT,2018-01-25 05:30:00,0.001124,0.001144,0.0011,0.0011300000000000001,310.09
Bittrex,STRAT,2018-01-26 05:30:00,0.0011300000000000001,0.00128,0.001073,0.00121,979.17
Bittrex,STRAT,2018-01-27 05:30:00,0.00121,0.001411,0.001199,0.001268,1517.5
Bittrex,STRAT,2018-01-28 05:30:00,0.001268,0.00128,0.0012029999999999999,0.0012289999999999998,587.99
Bittrex,STRAT,2018-01-29 05:30:00,0.0012289999999999998,0.001291,0.0012,0.0012900000000000001,588.84
Bittrex,STRAT,2018-01-30 05:30:00,0.0012900000000000001,0.001296,0.00117,0.001173,644.93
Bittrex,STRAT,2018-01-31 05:30:00,0.001173,0.001273,0.001143,0.001206,635.03
Bittrex,STRAT,2018-02-01 05:30:00,0.001206,0.00126,0.001067,0.001103,621.29
Bittrex,STRAT,2018-02-02 05:30:00,0.001103,0.001103,0.000926,0.0010609999999999999,847.56
Bittrex,STRAT,2018-02-03 05:30:00,0.0010609999999999999,0.00109,0.001011,0.001056,376.7
Bittrex,STRAT,2018-02-04 05:30:00,0.001056,0.001065,0.0009263,0.0009737,575.21
Bittrex,STRAT,2018-02-05 05:30:00,0.0009737,0.0009993,0.0008317999999999999,0.00088,692.19
Bittrex,STRAT,2018-02-06 05:30:00,0.00088,0.0009199999999999999,0.0007765,0.0008795999999999999,718.69
Bittrex,STRAT,2018-02-07 05:30:00,0.0008795999999999999,0.00091,0.0008317999999999999,0.0008447000000000001,422.72
Bittrex,STRAT,2018-02-08 05:30:00,0.0008447000000000001,0.0009062000000000001,0.0008384999999999999,0.0008977999999999999,262.23
Bittrex,STRAT,2018-02-09 05:30:00,0.0008977999999999999,0.000956,0.0008830999999999999,0.0009301,432.07
Bittrex,STRAT,2018-02-10 05:30:00,0.0009301,0.0009628,0.000848,0.0008914,563.32
Bittrex,STRAT,2018-02-11 05:30:00,0.0008914,0.0008982999999999999,0.0008212,0.0008595,332.21
Bittrex,STRAT,2018-02-12 05:30:00,0.0008595,0.0008900000000000001,0.0008380000000000001,0.0008785,263.56
Bittrex,STRAT,2018-02-13 05:30:00,0.0008785,0.0009400000000000001,0.000872,0.0009131,469.57
Bittrex,STRAT,2018-02-14 05:30:00,0.0009131,0.001039,0.0009065,0.0009702,920.51
Bittrex,STRAT,2018-02-15 05:30:00,0.0009702,0.001029,0.0009032,0.000923,378.4
Bittrex,STRAT,2018-02-16 05:30:00,0.000923,0.0009542999999999999,0.0008880000000000001,0.0009199999999999999,246.59
Bittrex,STRAT,2018-02-17 05:30:00,0.0009199999999999999,0.0009426,0.000842,0.0008710000000000001,286.18
Bittrex,STRAT,2018-02-18 05:30:00,0.0008710000000000001,0.000884,0.0008247,0.000863,271.19
Bittrex,STRAT,2018-02-19 05:30:00,0.000863,0.0009039,0.0008407,0.0008742000000000001,343.35
Bittrex,STRAT,2018-02-20 05:30:00,0.0008742000000000001,0.0008900000000000001,0.0007791,0.0007791,377.47
Bittrex,STRAT,2018-02-21 05:30:00,0.0007791,0.000794,0.00073,0.0007587000000000001,384.88
Bittrex,STRAT,2018-02-22 05:30:00,0.0007587000000000001,0.0007665,0.000696,0.000717,247.15
Bittrex,STRAT,2018-02-23 05:30:00,0.000717,0.0007755,0.0006929999999999999,0.0007482999999999999,249.77
Bittrex,STRAT,2018-02-24 05:30:00,0.0007482999999999999,0.0007667999999999999,0.0007,0.0007388,285.21
Bittrex,STRAT,2018-02-25 05:30:00,0.0007388,0.0007700000000000001,0.0007157,0.0007557,192.21
Bittrex,STRAT,2018-02-26 05:30:00,0.0007557,0.0007639999999999999,0.0007141,0.0007332,204.91
Bittrex,STRAT,2018-02-27 05:30:00,0.0007332,0.000745,0.0007157,0.000728,156.89
Bittrex,STRAT,2018-02-28 05:30:00,0.000728,0.000728,0.0006969,0.0007046,164.4
Bittrex,STRAT,2018-03-01 05:30:00,0.0007046,0.0007136,0.0006656,0.0006935,208.39
Bittrex,STRAT,2018-03-02 05:30:00,0.0006935,0.000755,0.0006758,0.000725,343.17
Bittrex,STRAT,2018-03-03 05:30:00,0.000725,0.0007849,0.0007024,0.00072,464.12
Bittrex,STRAT,2018-03-04 05:30:00,0.00072,0.0007488999999999999,0.0007019999999999999,0.0007488999999999999,168.32
Bittrex,STRAT,2018-03-05 05:30:00,0.0007488999999999999,0.0007488999999999999,0.0007001,0.0007053,188.24
Bittrex,STRAT,2018-03-06 05:30:00,0.0007053,0.0007099999999999999,0.0006556,0.0006803,238.89
Bittrex,STRAT,2018-03-07 05:30:00,0.0006803,0.000692,0.0006195,0.0006212,413.07
Bittrex,STRAT,2018-03-08 05:30:00,0.0006212,0.000656,0.0006127999999999999,0.0006188,231.69
Bittrex,STRAT,2018-03-09 05:30:00,0.0006188,0.0006188,0.000579,0.0006129999999999999,338.73
Bittrex,STRAT,2018-03-10 05:30:00,0.0006129999999999999,0.000634,0.000592,0.0006096,130.99
Bittrex,STRAT,2018-03-11 05:30:00,0.0006096,0.0006196000000000001,0.0005875,0.000609,93.41
Bittrex,STRAT,2018-03-12 05:30:00,0.000609,0.00062,0.0005806,0.000595,158.61
Bittrex,STRAT,2018-03-13 05:30:00,0.000595,0.0006007999999999999,0.0005863,0.0005971,14.8
